Pid,Vis_Type,cp,cp_explicit,eli5,lime,shap,forceshap,anchors,interactive,interactive_lower_bias_percep,interactive_higher_bias_percep,interactive_fair,initial_visualizations,Age,Age_Below_37,Gender,Education_Num,Education,Income_Num,Income,Race/Ethnicity_Num,Race/Ethnicity,Familiarity_Num,Familiarity,I_understand_model_decisions,I_understand_model_output,I_recommend_other_people,qualitative_model_perception,comprehension,trust,likert only trust,discriminate Age,discriminate Hours per week,discriminate Occupation,discriminate Education,discriminate Sex,discriminatory,bias operational,person,correct output,correct pushing,correct power,computers can make human decisions,this model will or shouldnt give me a loan,this model will give me a loan,this model shouldnt give me a loan,order seen
97,shap,0,0,0,0,1,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,5,4,3,12,1,11,9,1,0,0,1,0,1,0,man 3,0,1,0,1,1,1,1,5
98,shap,0,0,0,0,1,0,0,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",6,Native American,4,Expert,6,6,5,17,7,4,4,1,0,0,1,1,1,3,man 3,1,5,1,0,0,0,0,2
99,shap,0,0,0,0,1,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,6,18,5,10,8,0,0,0,0,1,1,1,man 3,1,3,1,0,1,1,0,4
100,shap,0,0,0,0,1,0,0,0,0,0,0,1,40,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,4,5,4,13,7,6,5,0,0,0,0,1,1,3,man 3,1,5,1,1,0,0,0,1
101,shap,0,0,0,0,1,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,6,5,6,17,7,13,10,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,0,2
102,shap,0,0,0,0,1,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,1,No familiarity,6,6,6,18,6,12,9,0,0,0,0,1,1,0,man 3,1,4,1,1,1,1,1,0
103,shap,0,0,0,0,1,0,0,0,0,0,0,1,35,1,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,5,5,4,14,7,11,8,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,1,4
104,shap,0,0,0,0,1,0,0,0,0,0,0,1,42,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,3,3,2,8,5,4,4,1,0,0,0,1,1,3,man 3,1,3,1,0,0,0,0,3
105,shap,0,0,0,0,1,0,0,0,0,0,0,1,46,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,3,4,2,9,7,9,8,0,0,0,0,1,1,1,man 3,1,5,1,0,1,0,1,0
106,shap,0,0,0,0,1,0,0,0,0,0,0,1,56,0,Non-binary,5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,3,5,2,10,5,4,4,0,0,0,0,1,1,2,man 3,1,3,1,0,0,0,0,3
107,shap,0,0,0,0,1,0,0,0,0,0,0,1,67,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,1,13,5,2,2,1,1,0,1,1,1,3,man 3,0,5,0,0,1,0,1,4
108,shap,0,0,0,0,1,0,0,0,0,0,0,1,25,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,15,12,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,0,0
109,shap,0,0,0,0,1,0,0,0,0,0,0,1,45,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,5,4,5,14,3,11,9,1,0,0,1,0,1,2,man 3,1,2,0,1,1,1,1,4
110,shap,0,0,0,0,1,0,0,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,3,Intermediate,4,5,5,14,7,14,11,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,0,3
111,shap,0,0,0,0,1,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,5,5,4,14,5,11,10,0,0,0,0,1,1,2,man 3,1,3,1,1,1,1,1,1
112,shap,0,0,0,0,1,0,0,0,0,0,0,1,38,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,3,5,3,11,2,4,4,0,0,0,0,1,1,3,man 3,1,0,1,0,1,1,0,0
113,shap,0,0,0,0,1,0,0,0,0,0,0,1,32,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,1,No familiarity,6,6,6,18,5,4,4,0,0,0,0,1,1,3,man 3,1,3,1,0,0,0,0,3
114,shap,0,0,0,0,1,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,5,4,4,13,5,6,6,0,0,0,0,1,1,3,man 3,0,5,0,0,1,1,0,1
115,shap,0,0,0,0,1,0,0,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",2,Black/African American,1,No familiarity,4,3,4,11,7,8,8,0,0,0,1,0,1,3,man 3,1,5,1,0,0,0,0,2
116,shap,0,0,0,0,1,0,0,0,0,0,0,1,40,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,5,5,5,15,5,11,8,0,0,0,0,1,1,0,man 3,1,3,1,1,1,1,0,1
117,shap,0,0,0,0,1,0,0,0,0,0,0,1,34,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,1,No familiarity,5,5,2,12,7,12,9,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,0,5
118,shap,0,0,0,0,1,0,0,0,0,0,0,1,52,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,6,6,6,18,5,14,11,0,0,0,0,1,1,1,man 3,1,3,1,1,1,1,0,1
119,shap,0,0,0,0,1,0,0,0,0,0,0,1,41,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",1,White,3,Intermediate,4,3,3,10,7,6,6,1,0,0,0,1,1,3,man 3,1,5,1,0,1,0,1,3
120,shap,0,0,0,0,1,0,0,0,0,0,0,1,50,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,1,No familiarity,6,5,2,13,7,13,10,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,0,4
121,shap,0,0,0,0,1,0,0,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,1,No familiarity,5,5,4,14,7,5,4,0,1,1,0,1,1,3,man 3,1,5,1,1,0,0,0,0
122,shap,0,0,0,0,1,0,0,0,0,0,0,1,42,0,Non-binary,5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,5,5,4,14,5,2,2,1,0,0,0,1,1,3,man 3,1,3,1,0,1,0,1,2
123,shap,0,0,0,0,1,0,0,0,0,0,0,1,21,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,3,Intermediate,4,4,4,12,5,6,4,0,0,0,0,1,1,0,man 3,1,4,0,0,1,1,1,0
124,shap,0,0,0,0,1,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,2,Beginner,5,6,5,16,3,13,10,0,0,0,0,0,0,0,man 3,0,3,0,1,1,1,1,2
125,shap,0,0,0,0,1,0,0,0,0,0,0,1,25,1,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,5,4,4,13,4,9,7,0,0,0,0,0,0,1,man 3,1,2,1,0,1,1,1,0
126,shap,0,0,0,0,1,0,0,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,3,5,3,11,7,5,4,0,0,0,0,1,1,2,man 3,1,5,1,1,1,1,0,2
127,shap,0,0,0,0,1,0,0,0,0,0,0,1,22,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,5,2,11,7,6,6,0,0,0,1,1,1,3,man 3,1,5,1,0,0,0,0,4
128,shap,0,0,0,0,1,0,0,0,0,0,0,1,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,3,Intermediate,5,5,5,15,7,9,6,0,1,0,0,1,1,1,man 3,1,5,1,1,1,1,0,5
129,shap,0,0,0,0,1,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",4,Asian,2,Beginner,3,3,2,8,7,4,4,1,0,0,1,1,1,2,man 3,1,5,1,0,0,0,0,5
130,shap,0,0,0,0,1,0,0,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,6,6,4,16,7,2,2,1,0,0,1,1,1,3,man 3,1,5,1,0,1,0,1,5
131,shap,0,0,0,0,1,0,0,0,0,0,0,1,29,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,5,4,13,5,4,4,1,0,0,0,1,1,3,man 3,1,3,1,0,0,0,0,4
132,shap,0,0,0,0,1,0,0,0,0,0,0,1,42,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,2,2,8,7,9,6,1,0,0,0,1,1,0,man 3,1,5,1,1,1,1,1,3
133,shap,0,0,0,0,1,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,3,Intermediate,5,6,1,12,7,2,2,0,0,0,0,0,0,2,man 3,1,5,1,0,0,0,0,4
134,shap,0,0,0,0,1,0,0,0,0,0,0,1,48,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,5,9,6,0,0,0,0,1,1,0,man 3,1,3,1,1,1,0,1,5
135,shap,0,0,0,0,1,0,0,0,0,0,0,1,66,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,5,4,4,13,7,11,8,1,0,0,0,1,1,0,man 3,1,5,1,1,1,0,1,3
136,shap,0,0,0,0,1,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,6,6,5,17,5,2,2,1,0,0,1,1,1,3,man 3,1,3,1,0,1,1,0,2
137,shap,0,0,0,0,1,0,0,0,0,0,0,1,51,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,6,6,6,18,5,14,11,0,0,0,0,1,1,0,man 3,1,3,1,1,1,1,1,0
138,shap,0,0,0,0,1,0,0,0,0,0,0,1,73,0,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,2,Beginner,3,5,3,11,7,4,4,0,0,0,0,1,1,3,man 3,1,5,1,0,1,1,0,2
139,shap,0,0,0,0,1,0,0,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",1,White,2,Beginner,3,3,1,7,4,10,10,0,0,0,0,1,1,2,man 3,1,2,1,0,1,1,0,1
140,shap,0,0,0,0,1,0,0,0,0,0,0,1,56,0,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,2,Beginner,5,5,4,14,7,9,6,0,0,0,0,1,1,1,man 3,1,5,1,1,1,1,0,2
141,shap,0,0,0,0,1,0,0,0,0,0,0,1,35,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,4,4,5,13,7,8,5,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,0,0
142,shap,0,0,0,0,1,0,0,0,0,0,0,1,50,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,2,Beginner,3,4,3,10,2,8,5,0,0,0,0,0,0,0,man 3,1,0,1,1,1,1,1,0
143,shap,0,0,0,0,1,0,0,0,0,0,0,1,56,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",2,Black/African American,1,No familiarity,6,6,6,18,4,5,5,0,0,0,0,1,1,2,man 3,1,2,1,0,0,0,0,5
144,shap,0,0,0,0,1,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,2,Beginner,2,2,2,6,4,10,7,0,0,0,0,0,0,0,man 3,1,2,1,1,1,0,1,4
145,shap,0,0,0,0,1,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",2,Black/African American,2,Beginner,4,5,4,13,7,10,7,0,0,0,1,1,1,0,man 3,1,5,1,1,1,1,0,5
146,shap,0,0,0,0,1,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,3,Intermediate,6,6,4,16,7,6,6,1,0,0,0,1,1,3,man 3,1,5,1,0,1,1,0,4
147,cp,1,0,0,0,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",4,Asian,2,Beginner,4,4,2,10,6,6,6,0,0,0,0,1,1,3,man 3,1,4,1,0,0,0,0,4
148,cp,1,0,0,0,0,0,0,0,0,0,0,1,35,1,Man/Male (Cis or Trans),6,Master's degree,1,"$0 - $49,999",1,White,2,Beginner,5,5,5,15,4,15,12,0,0,0,0,0,0,1,man 3,1,2,1,1,1,0,1,1
149,cp,1,0,0,0,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,1,No familiarity,2,2,1,5,4,8,8,0,0,1,0,0,1,2,man 3,1,2,1,0,1,1,0,0
150,cp,1,0,0,0,0,0,0,0,0,0,0,1,25,1,Woman/Female (Cis or Trans),1,Less than high school degree,1,"$0 - $49,999",1,White,1,No familiarity,2,2,1,5,3,9,7,0,0,0,0,1,1,2,man 3,1,1,1,0,1,0,1,3
151,cp,1,0,0,0,0,0,0,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,6,3,13,5,5,5,0,0,0,0,1,1,3,man 3,1,3,1,0,1,0,1,0
152,cp,1,0,0,0,0,0,0,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,1,No familiarity,2,1,1,4,1,5,5,0,0,0,0,1,1,2,man 3,0,0,1,0,1,0,1,0
153,cp,1,0,0,0,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,5,3,12,4,5,5,0,0,0,0,1,1,3,man 3,1,2,1,0,1,1,0,4
154,cp,1,0,0,0,0,0,0,0,0,0,0,1,27,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,3,Intermediate,2,2,2,6,5,9,8,1,0,0,0,1,1,0,man 3,1,3,1,0,1,1,0,0
155,cp,1,0,0,0,0,0,0,0,0,0,0,1,38,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",8,Other,2,Beginner,1,1,3,5,2,11,8,0,0,0,0,0,0,1,man 3,1,0,1,1,0,0,0,3
156,cp,1,0,0,0,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,4,3,3,10,5,4,4,1,0,0,1,1,1,3,man 3,1,3,1,0,1,0,1,1
157,cp,1,0,0,0,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,2,2,2,6,3,11,8,0,0,0,0,0,0,0,man 3,1,2,0,1,1,1,1,4
158,cp,1,0,0,0,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,4,Expert,5,4,5,14,2,10,8,1,0,0,1,0,1,1,man 3,0,2,0,1,1,1,1,3
159,cp,1,0,0,0,0,0,0,0,0,0,0,1,22,1,Woman/Female (Cis or Trans),6,Master's degree,1,"$0 - $49,999",4,Asian,1,No familiarity,3,2,2,7,5,6,6,0,0,0,1,1,1,3,man 3,1,3,1,0,1,1,0,3
160,cp,1,0,0,0,0,0,0,0,0,0,0,1,28,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",4,Asian,1,No familiarity,3,1,3,7,3,13,10,1,1,0,0,1,1,2,man 3,1,1,1,1,1,1,0,2
161,cp,1,0,0,0,0,0,0,0,0,0,0,1,27,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,4,4,2,10,5,3,3,0,0,1,0,1,1,3,man 3,1,3,1,0,1,1,1,4
162,cp,1,0,0,0,0,0,0,0,0,0,0,1,42,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",1,White,2,Beginner,3,4,3,10,3,11,8,0,0,0,0,1,1,1,man 3,1,1,1,1,1,1,0,4
163,cp,1,0,0,0,0,0,0,0,0,0,0,1,25,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),9,Other,3,Hispanic/Latinx,2,Beginner,4,5,5,14,4,7,6,0,0,0,0,1,1,2,man 3,1,2,1,0,1,1,0,0
164,cp,1,0,0,0,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,2,3,2,7,6,4,4,1,0,0,1,1,1,2,man 3,1,4,1,0,0,0,0,4
165,cp,1,0,0,0,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,5,4,3,12,1,6,4,1,0,1,0,1,1,2,man 3,0,0,1,1,1,0,1,3
166,cp,1,0,0,0,0,0,0,0,0,0,0,1,49,0,Man/Male (Cis or Trans),3,Some college but no degree,3,"$100,000+",1,White,3,Intermediate,4,5,5,14,4,11,10,0,0,0,0,1,1,3,man 3,1,2,1,1,1,1,0,0
167,cp,1,0,0,0,0,0,0,0,0,0,0,1,46,0,Man/Male (Cis or Trans),3,Some college but no degree,3,"$100,000+",1,White,2,Beginner,3,2,4,9,2,2,2,0,0,1,0,1,1,3,man 3,1,0,1,0,0,0,0,2
168,cp,1,0,0,0,0,0,0,0,0,0,0,1,40,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,3,Intermediate,2,2,1,5,6,4,4,1,0,0,0,1,1,3,man 3,1,4,1,0,1,0,1,5
169,cp,1,0,0,0,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,3,5,4,12,5,9,6,1,0,0,0,1,1,0,man 3,1,3,1,1,1,1,0,4
170,cp,1,0,0,0,0,0,0,0,0,0,0,1,70,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,4,4,1,9,3,10,8,0,0,0,0,1,1,0,man 3,1,2,0,0,1,0,1,2
171,cp,1,0,0,0,0,0,0,0,0,0,0,1,19,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",4,Asian,1,No familiarity,3,2,1,6,2,7,5,1,0,1,0,1,1,1,man 3,1,1,0,0,1,1,0,5
172,cp,1,0,0,0,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,3,4,2,9,2,6,6,0,0,1,0,1,1,3,man 3,1,1,0,0,1,1,1,3
173,cp,1,0,0,0,0,0,0,0,0,0,0,1,38,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,3,Intermediate,4,4,2,10,3,2,2,1,1,1,1,1,1,2,man 3,1,2,0,0,0,0,0,2
174,cp,1,0,0,0,0,0,0,0,0,0,0,1,38,0,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,1,No familiarity,1,1,1,3,4,2,2,0,0,0,0,1,1,3,man 3,1,2,1,0,0,0,0,3
175,cp,1,0,0,0,0,0,0,0,0,0,0,1,38,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,1,No familiarity,2,1,1,4,5,7,6,0,0,0,0,1,1,2,man 3,1,3,1,1,1,1,0,4
176,cp,1,0,0,0,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",3,Hispanic/Latinx,3,Intermediate,4,4,3,11,5,9,6,1,0,0,1,1,1,0,man 3,1,3,1,1,1,1,0,3
177,cp,1,0,0,0,0,0,0,0,0,0,0,1,47,0,Man/Male (Cis or Trans),4,Associate degree in college (2-year),3,"$100,000+",4,Asian,2,Beginner,5,5,3,13,4,9,8,1,0,1,1,1,1,3,man 3,1,2,1,1,1,1,0,1
178,cp,1,0,0,0,0,0,0,0,0,0,0,1,26,1,Woman/Female (Cis or Trans),6,Master's degree,1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,3,4,3,10,4,8,6,0,0,0,1,1,1,1,man 3,1,2,1,0,1,1,0,0
179,cp,1,0,0,0,0,0,0,0,0,0,0,1,24,1,Man/Male (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",4,Asian,3,Intermediate,5,4,3,12,4,7,6,0,0,0,0,1,1,2,man 3,1,2,1,0,1,1,1,1
180,cp,1,0,0,0,0,0,0,0,0,0,0,1,38,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",3,"$100,000+",2,Black/African American,3,Intermediate,4,4,4,12,3,13,10,0,0,0,0,0,0,1,man 3,1,1,1,1,1,1,1,1
181,cp,1,0,0,0,0,0,0,0,0,0,0,1,46,0,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,1,No familiarity,3,3,2,8,4,2,2,0,0,0,0,1,1,3,man 3,1,2,1,0,0,0,0,5
182,cp,1,0,0,0,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",3,Hispanic/Latinx,3,Intermediate,6,4,4,14,5,13,10,0,0,0,0,0,0,0,man 3,1,3,1,1,1,0,1,5
183,cp,1,0,0,0,0,0,0,0,0,0,0,1,65,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",2,Black/African American,2,Beginner,4,3,5,12,4,10,10,0,0,1,0,1,1,2,man 3,1,2,1,0,0,0,0,5
184,cp,1,0,0,0,0,0,0,0,0,0,0,1,33,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",4,Asian,2,Beginner,4,4,3,11,4,5,5,0,1,0,0,1,1,2,man 3,1,2,1,0,1,1,0,2
185,cp,1,0,0,0,0,0,0,0,0,0,0,1,41,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,1,1,4,3,4,4,0,0,0,0,1,1,3,man 3,1,1,1,0,0,0,0,5
186,cp,1,0,0,0,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,5,3,3,11,3,2,2,1,0,0,0,1,1,3,man 3,1,1,1,0,1,0,1,1
187,cp,1,0,0,0,0,0,0,0,0,0,0,1,45,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,3,Intermediate,5,4,5,14,5,12,9,0,0,0,0,0,0,0,man 3,0,4,1,1,1,1,0,1
188,cp,1,0,0,0,0,0,0,0,0,0,0,1,40,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,3,Intermediate,5,5,5,15,3,13,10,1,1,0,1,0,1,0,man 3,1,2,0,1,1,1,1,4
189,cp,1,0,0,0,0,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",1,White,2,Beginner,2,2,2,6,2,9,6,0,0,1,1,1,1,0,man 3,0,2,0,1,1,1,0,1
190,cp,1,0,0,0,0,0,0,0,0,0,0,1,62,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,3,15,12,0,0,1,0,0,1,0,man 3,1,1,1,1,1,1,1,2
191,cp,1,0,0,0,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",3,Hispanic/Latinx,3,Intermediate,6,6,6,18,2,13,10,1,1,0,0,0,1,0,man 3,1,1,0,1,1,1,0,3
192,cp,1,0,0,0,0,0,0,0,0,0,0,1,34,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,2,Beginner,3,3,4,10,2,8,5,0,0,0,0,1,1,2,man 3,1,0,1,1,1,0,1,4
193,cp,1,0,0,0,0,0,0,0,0,0,0,1,27,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,1,No familiarity,2,3,3,8,4,10,7,0,0,0,0,1,1,1,man 3,0,3,1,1,1,1,0,0
194,cp,1,0,0,0,0,0,0,0,0,0,0,1,49,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,1,1,1,3,3,6,4,1,0,0,0,1,1,2,man 3,1,2,0,1,1,1,0,0
195,cp,1,0,0,0,0,0,0,0,0,0,0,1,37,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,4,3,3,10,5,3,3,0,0,0,0,1,1,3,man 3,1,3,1,0,1,0,1,5
196,cp,1,0,0,0,0,0,0,0,0,0,0,1,32,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,4,3,2,9,3,12,9,1,0,0,1,1,1,0,man 3,1,1,1,1,1,1,1,1
